__RTS_FN_NS_MATH_ASIN	module = "math", value = "asin"	__rtsm_math_asin
__RTS_FN_NS_MATH_ACOS	module = "math", value = "acos"	__rtsm_math_acos
__RTS_FN_NS_MATH_ATAN	module = "math", value = "atan"	__rtsm_math_atan
__RTS_FN_NS_MATH_ATAN2	module = "math", value = "atan2"	__rtsm_math_atan2
__RTS_FN_NS_MATH_MIN_F64	module = "math", value = "min_f64"	__rtsm_math_min_f64
__RTS_FN_NS_MATH_MAX_F64	module = "math", value = "max_f64"	__rtsm_math_max_f64
__RTS_FN_NS_MATH_MIN_I64	module = "math", value = "min_i64"	__rtsm_math_min_i64
__RTS_FN_NS_MATH_MAX_I64	module = "math", value = "max_i64"	__rtsm_math_max_i64
__RTS_FN_NS_MATH_CLAMP_F64	module = "math", value = "clamp_f64"	__rtsm_math_clamp_f64
__RTS_FN_NS_MATH_CLAMP_I64	module = "math", value = "clamp_i64"	__rtsm_math_clamp_i64
__RTS_FN_NS_MATH_RANDOM_F64	module = "math", value = "random_f64"	__rtsm_math_random_f64
__RTS_FN_NS_MATH_RANDOM_I64_RANGE	module = "math", value = "random_i64_range"	__rtsm_math_random_i64_range
__RTS_FN_NS_MATH_SEED	module = "math", value = "seed"	__rtsm_math_seed
__RTS_FN_NS_MATH_PI	module = "math", value = "PI"	__rtsm_math_PI
__RTS_FN_NS_MATH_E	module = "math", value = "E"	__rtsm_math_E
__RTS_FN_NS_MATH_INFINITY	module = "math", value = "INFINITY"	__rtsm_math_INFINITY
__RTS_FN_NS_MATH_NAN	module = "math", value = "NAN"	__rtsm_math_NAN
__RTS_FN_NS_MATH_SQRT2	module = "math", value = "SQRT2"	__rtsm_math_SQRT2
__RTS_FN_NS_MATH_SQRT1_2	module = "math", value = "SQRT1_2"	__rtsm_math_SQRT1_2
__RTS_FN_NS_MATH_LN2	module = "math", value = "LN2"	__rtsm_math_LN2
__RTS_FN_NS_MATH_LN10	module = "math", value = "LN10"	__rtsm_math_LN10
__RTS_FN_NS_MATH_LOG2E	module = "math", value = "LOG2E"	__rtsm_math_LOG2E
__RTS_FN_NS_MATH_LOG10E	module = "math", value = "LOG10E"	__rtsm_math_LOG10E
__RTS_FN_NS_BUFFER_ALLOC	module = "buffer", value = "alloc"	__rtsm_buffer_alloc
__RTS_FN_NS_BUFFER_ALLOC_ZEROED	module = "buffer", value = "alloc_zeroed"	__rtsm_buffer_alloc_zeroed
__RTS_FN_NS_BUFFER_FREE	module = "buffer", value = "free"	__rtsm_buffer_free
__RTS_FN_NS_BUFFER_LEN	module = "buffer", value = "len"	__rtsm_buffer_len
__RTS_FN_NS_BUFFER_PTR	module = "buffer", value = "ptr"	__rtsm_buffer_ptr
__RTS_FN_NS_BUFFER_READ_U8	module = "buffer", value = "read_u8"	__rtsm_buffer_read_u8
__RTS_FN_NS_BUFFER_READ_I32	module = "buffer", value = "read_i32"	__rtsm_buffer_read_i32
__RTS_FN_NS_BUFFER_READ_I64	module = "buffer", value = "read_i64"	__rtsm_buffer_read_i64
__RTS_FN_NS_BUFFER_READ_F64	module = "buffer", value = "read_f64"	__rtsm_buffer_read_f64
__RTS_FN_NS_BUFFER_READ_F32	module = "buffer", value = "read_f32"	__rtsm_buffer_read_f32
__RTS_FN_NS_BUFFER_WRITE_U8	module = "buffer", value = "write_u8"	__rtsm_buffer_write_u8
__RTS_FN_NS_BUFFER_WRITE_I32	module = "buffer", value = "write_i32"	__rtsm_buffer_write_i32
__RTS_FN_NS_BUFFER_WRITE_I64	module = "buffer", value = "write_i64"	__rtsm_buffer_write_i64
__RTS_FN_NS_BUFFER_WRITE_F64	module = "buffer", value = "write_f64"	__rtsm_buffer_write_f64
__RTS_FN_NS_BUFFER_WRITE_F32	module = "buffer", value = "write_f32"	__rtsm_buffer_write_f32
__RTS_FN_NS_BUFFER_COPY	module = "buffer", value = "copy"	__rtsm_buffer_copy
__RTS_FN_NS_BUFFER_FILL	module = "buffer", value = "fill"	__rtsm_buffer_fill
__RTS_FN_NS_BUFFER_TO_STRING	module = "buffer", value = "to_string"	__rtsm_buffer_to_string
__RTS_FN_NS_BUFFER_EQUALS	module = "buffer", value = "equals"	__rtsm_buffer_equals
__RTS_FN_NS_BUFFER_INDEX_OF	module = "buffer", value = "index_of"	__rtsm_buffer_index_of
__RTS_FN_NS_ENGINE_IS_BUFFER	module = "engine", value = "is_buffer"	__rtsm_engine_is_buffer
__RTS_FN_NS_ENGINE_BUFFER_CLONE	module = "engine", value = "buffer_clone"	__rtsm_engine_buffer_clone
__RTS_FN_NS_ENGINE_BUFFER_DETACH	module = "engine", value = "buffer_detach"	__rtsm_engine_buffer_detach
__RTS_FN_GL_DATAVIEW_NEW	global = "DataView", value = "new"	__rtsm_global_DataView_new
__RTS_FN_GL_DATAVIEW_BYTE_LENGTH	global = "DataView", value = "byteLength"	__rtsm_global_DataView_byteLength
__RTS_FN_GL_DATAVIEW_BYTE_OFFSET	global = "DataView", value = "byteOffset"	__rtsm_global_DataView_byteOffset
__RTS_FN_GL_DATAVIEW_SET_UINT8	global = "DataView", value = "setUint8"	__rtsm_global_DataView_setUint8
__RTS_FN_GL_DATAVIEW_GET_UINT8	global = "DataView", value = "getUint8"	__rtsm_global_DataView_getUint8
__RTS_FN_GL_DATAVIEW_SET_UINT16	global = "DataView", value = "setUint16"	__rtsm_global_DataView_setUint16
__RTS_FN_GL_DATAVIEW_GET_UINT16	global = "DataView", value = "getUint16"	__rtsm_global_DataView_getUint16
__RTS_FN_GL_DATAVIEW_SET_UINT16_LE	global = "DataView", value = "setUint16", overload = "LE"	__rtsm_global_DataView_setUint16_LE
__RTS_FN_GL_DATAVIEW_GET_UINT16_LE	global = "DataView", value = "getUint16", overload = "LE"	__rtsm_global_DataView_getUint16_LE
__RTS_FN_GL_DATAVIEW_SET_INT32	global = "DataView", value = "setInt32"	__rtsm_global_DataView_setInt32
__RTS_FN_GL_DATAVIEW_GET_INT32	global = "DataView", value = "getInt32"	__rtsm_global_DataView_getInt32
__RTS_FN_GL_DATAVIEW_SET_INT32_LE	global = "DataView", value = "setInt32", overload = "LE"	__rtsm_global_DataView_setInt32_LE
__RTS_FN_GL_DATAVIEW_GET_INT32_LE	global = "DataView", value = "getInt32", overload = "LE"	__rtsm_global_DataView_getInt32_LE
__RTS_FN_GL_DATAVIEW_SET_FLOAT64	global = "DataView", value = "setFloat64"	__rtsm_global_DataView_setFloat64
__RTS_FN_GL_DATAVIEW_GET_FLOAT64	global = "DataView", value = "getFloat64"	__rtsm_global_DataView_getFloat64
__RTS_FN_GL_DATAVIEW_SET_FLOAT32	global = "DataView", value = "setFloat32"	__rtsm_global_DataView_setFloat32
__RTS_FN_GL_DATAVIEW_GET_FLOAT32	global = "DataView", value = "getFloat32"	__rtsm_global_DataView_getFloat32
__RTS_FN_GL_DATAVIEW_SET_BIGINT64	global = "DataView", value = "setBigInt64"	__rtsm_global_DataView_setBigInt64
__RTS_FN_GL_DATAVIEW_GET_BIGINT64	global = "DataView", value = "getBigInt64"	__rtsm_global_DataView_getBigInt64
__RTS_FN_GL_DATAVIEW_SET_BIGUINT64	global = "DataView", value = "setBigUint64"	__rtsm_global_DataView_setBigUint64
__RTS_FN_GL_DATAVIEW_GET_BIGUINT64	global = "DataView", value = "getBigUint64"	__rtsm_global_DataView_getBigUint64
__RTS_FN_GL_TA_GET_ELEM	abi, value = "ta_get_elem"	__rtsa_ta_get_elem
__RTS_FN_GL_TA_SET_ELEM	abi, value = "ta_set_elem"	__rtsa_ta_set_elem
__RTS_FN_GL_TA_SET_FROM	abi, value = "ta_set_from"	__rtsa_ta_set_from
__RTS_FN_GL_TA_LENGTH	abi, value = "ta_length"	__rtsa_ta_length
__RTS_FN_GL_BUFFER_DETACH	abi, value = "buffer_detach"	__rtsa_buffer_detach
__RTS_FN_GL_ATOMICS_RMW	abi, value = "atomics_rmw"	__rtsa_atomics_rmw
__RTS_FN_GL_ATOMICS_CAS	abi, value = "atomics_cas"	__rtsa_atomics_cas
__RTS_FN_GL_ATOMICS_LOAD	abi, value = "atomics_load"	__rtsa_atomics_load
__RTS_FN_GL_ATOMICS_STORE	abi, value = "atomics_store"	__rtsa_atomics_store
