__RTS_FN_GL_USP_VALUES	global = "URLSearchParams", value = "values"	__rtsm_global_URLSearchParams_values
__RTS_FN_GL_USP_ENTRIES	global = "URLSearchParams", value = "entries"	__rtsm_global_URLSearchParams_entries
__RTS_FN_GL_USP_FOR_EACH	global = "URLSearchParams", value = "forEach"	__rtsm_global_URLSearchParams_forEach
__RTS_FN_GL_DATE_SET_FULL_YEAR	global = "Date", value = "setFullYear"	__rtsm_global_Date_setFullYear
__RTS_FN_GL_DATE_SET_MONTH	global = "Date", value = "setMonth"	__rtsm_global_Date_setMonth
__RTS_FN_GL_DATE_SET_HOURS	global = "Date", value = "setHours"	__rtsm_global_Date_setHours
__RTS_FN_GL_DATE_SET_MINUTES	global = "Date", value = "setMinutes"	__rtsm_global_Date_setMinutes
__RTS_FN_GL_DATE_SET_SECONDS	global = "Date", value = "setSeconds"	__rtsm_global_Date_setSeconds
__RTS_FN_NS_ALLOC_ALLOC	module = "alloc", value = "alloc"	__rtsm_alloc_alloc
__RTS_FN_NS_ALLOC_ALLOC_ZEROED	module = "alloc", value = "alloc_zeroed"	__rtsm_alloc_alloc_zeroed
__RTS_FN_NS_ALLOC_DEALLOC	module = "alloc", value = "dealloc"	__rtsm_alloc_dealloc
__RTS_FN_NS_ALLOC_REALLOC	module = "alloc", value = "realloc"	__rtsm_alloc_realloc
__RTS_FN_RT_OPAQUE_TO_STRING	abi, value = "opaque_to_string"	__rtsa_opaque_to_string
__RTS_FN_RT_OPAQUE_HAS_NUMBER	abi, value = "opaque_has_number"	__rtsa_opaque_has_number
__RTS_FN_RT_OPAQUE_TO_NUMBER	abi, value = "opaque_to_number"	__rtsa_opaque_to_number
